metric_id,hub_id,hub_name,hub_type,division,district,region,date,opening_stock,received_quantity,administered_quantity,wasted_quantity,closing_stock,wastage_rate,utilization_rate,footfall,appointment_count,walk_in_count,temperature_avg,humidity_avg,power_outage_hours,day_of_week,is_holiday,weather_condition
caf95719,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-09-25,145,0,33,11,101,25.0,4.93,47,20,6,33.7,63.3,0.6,Wednesday,False,Monsoon
93055f79,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-09-26,101,0,20,0,81,0.0,2.99,12,15,6,29.9,71.1,2.0,Thursday,False,Rainy
6ea3576e,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-09-27,81,0,35,0,46,0.0,5.22,34,21,11,32.3,80.6,0.0,Friday,False,Monsoon
75fd6a7b,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-09-28,46,0,46,0,0,0.0,6.87,38,34,17,25.5,79.4,0.0,Saturday,True,Clear
a8a05da1,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-09-29,0,69,52,3,14,5.45,7.76,57,34,17,32.3,74.3,0.0,Sunday,True,Monsoon
1758416c,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-09-30,14,0,7,2,5,22.22,1.04,1,5,1,28.9,90.0,0.0,Monday,False,Extreme_Heat
6f88836f,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-01,5,337,294,23,25,7.26,43.88,300,215,98,33.4,84.3,0.0,Tuesday,False,Clear
d5b3ebc2,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-02,25,0,24,1,0,4.0,3.58,36,18,8,30.3,62.5,0.0,Wednesday,False,Rainy
6d4e10d5,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-03,0,0,0,0,0,0.0,0.0,14,0,0,28.5,89.3,2.9,Thursday,False,Extreme_Heat
32dc1129,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-04,0,0,0,0,0,0.0,0.0,-8,0,0,34.0,62.9,0.0,Friday,False,Rainy
4c025f74,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-05,0,489,101,10,378,9.01,15.07,94,61,31,34.4,79.6,0.0,Saturday,True,Rainy
2d6b19de,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-06,378,0,296,24,58,7.5,44.18,307,180,73,26.8,83.9,0.0,Sunday,True,Monsoon
ae024705,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-07,58,0,34,5,19,12.82,5.07,32,24,8,27.4,77.2,0.0,Monday,False,Clear
02642eaf,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-08,19,0,15,4,0,21.05,2.24,22,9,3,28.0,77.1,0.0,Tuesday,False,Rainy
7c8f5624,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-09,0,0,0,0,0,0.0,0.0,10,0,0,28.2,83.1,0.0,Wednesday,False,Rainy
c3cbc38f,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-10,0,0,0,0,0,0.0,0.0,20,0,0,34.8,81.7,0.0,Thursday,False,Monsoon
0c47cd2d,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-11,0,0,0,0,0,0.0,0.0,-5,0,0,26.0,89.0,3.8,Friday,False,Rainy
5f9c84d8,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-12,0,0,0,0,0,0.0,0.0,8,0,0,26.8,85.5,0.0,Saturday,True,Extreme_Heat
c93e7877,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-13,0,0,0,0,0,0.0,0.0,5,0,0,28.1,80.5,0.0,Sunday,True,Clear
c4faa26f,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-14,0,0,0,0,0,0.0,0.0,0,0,0,32.4,64.2,0.0,Monday,False,Monsoon
16295436,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-15,0,0,0,0,0,0.0,0.0,14,0,0,31.0,80.7,2.0,Tuesday,False,Clear
bced1319,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-16,0,257,122,15,120,10.95,18.21,123,90,31,33.7,68.1,2.9,Wednesday,False,Monsoon
d94fde86,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-17,120,392,106,8,398,7.02,15.82,114,71,30,31.1,69.7,0.0,Thursday,False,Rainy
3a17441d,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-18,398,300,146,9,543,5.81,21.79,156,104,44,33.8,61.5,0.0,Friday,False,Rainy
b8b34cb6,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-19,543,0,185,17,341,8.42,27.61,180,136,37,33.5,76.5,0.0,Saturday,True,Clear
cd02256e,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-20,341,0,284,26,31,8.39,42.39,275,212,92,27.3,88.9,1.6,Sunday,True,Clear
e0e72b3c,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-21,31,0,29,0,2,0.0,4.33,29,18,10,28.8,61.3,0.0,Monday,False,Rainy
40259831,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-22,2,770,194,12,566,5.83,28.96,186,146,61,25.2,61.7,0.0,Tuesday,False,Extreme_Heat
20ab1ba9,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-23,566,0,483,33,50,6.4,72.09,497,328,162,25.7,83.6,0.0,Wednesday,False,Monsoon
27dcd736,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-24,50,830,233,19,628,7.54,34.78,226,145,66,28.4,84.1,0.1,Thursday,False,Rainy
78b76386,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-25,628,0,447,29,152,6.09,66.72,460,344,160,25.3,65.0,0.0,Friday,False,Extreme_Heat
0fcb96dc,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-26,152,0,149,3,0,1.97,22.24,152,93,59,32.9,62.9,0.0,Saturday,True,Extreme_Heat
0310a051,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-27,0,99,6,6,87,50.0,0.9,25,3,2,28.5,69.5,2.5,Sunday,True,Monsoon
5fe9262f,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-28,87,353,351,14,75,3.84,52.39,354,217,108,31.5,87.0,0.0,Monday,False,Rainy
80220365,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-29,75,883,561,33,364,5.56,83.73,579,338,138,33.4,79.4,0.0,Tuesday,False,Clear
94deabba,HUB_017,Jamalpur District_Center 17,District_Center,Mymensingh,Jamalpur,Central,2024-10-30,364,947,101,12,1198,10.62,15.07,105,76,28,31.8,61.1,1.9,Wednesday,False,Rainy
aa2816a0,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-01,3062,0,21,12,3029,36.36,25.61,38,13,5,28.7,70.1,0.0,Thursday,False,Clear
a8e480b8,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-02,3029,223,21,0,3231,0.0,25.61,11,15,4,28.7,73.2,0.0,Friday,False,Clear
e34c0069,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-03,3231,0,62,16,3153,20.51,75.61,71,39,14,26.2,73.0,0.0,Saturday,True,Rainy
af745270,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-04,3153,0,24,4,3125,14.29,29.27,44,14,9,34.3,68.7,0.0,Sunday,True,Clear
aa2816c1,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-05,3125,0,9,9,3107,50.0,10.98,5,5,1,29.7,75.7,0.0,Monday,False,Monsoon
40d53ef7,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-06,3107,0,4,1,3102,20.0,4.88,17,2,1,34.3,64.1,0.0,Tuesday,False,Rainy
abc8d811,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-07,3102,0,22,0,3080,0.0,26.83,28,15,7,27.1,82.6,0.0,Wednesday,False,Monsoon
b9215326,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-08,3080,53,25,11,3097,30.56,30.49,43,18,7,31.8,63.2,1.9,Thursday,False,Monsoon
3dac1b17,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-09,3097,61,17,1,3140,5.56,20.73,8,11,4,26.6,77.9,0.0,Friday,False,Clear
a889efd5,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-10,3140,0,59,9,3072,13.24,71.95,74,45,18,29.7,67.6,0.0,Saturday,True,Clear
b117dd9e,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-11,3072,252,46,5,3273,9.8,56.1,53,31,11,30.1,90.0,0.0,Sunday,True,Monsoon
37d275d4,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-12,3273,0,15,10,3248,40.0,18.29,14,11,4,28.5,69.3,0.0,Monday,False,Extreme_Heat
51a9147f,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-13,3248,729,80,12,3885,13.04,97.56,83,49,17,28.4,69.8,0.0,Tuesday,False,Monsoon
d48122d6,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-14,3885,510,2,0,4393,0.0,2.44,13,1,0,26.3,71.2,0.0,Wednesday,False,Rainy
65c1474d,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-15,4393,0,75,7,4311,8.54,91.46,81,46,28,26.7,72.7,0.0,Thursday,False,Rainy
209bf3be,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-16,4311,0,63,12,4236,16.0,76.83,69,48,19,33.8,71.8,0.0,Friday,False,Rainy
f626b140,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-17,4236,702,48,8,4882,14.29,58.54,43,30,14,30.1,76.7,0.0,Saturday,True,Rainy
aac6a796,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-18,4882,0,45,6,4831,11.76,54.88,37,29,9,29.7,60.6,0.0,Sunday,True,Clear
85fa98d8,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-19,4831,0,3,4,4824,57.14,3.66,14,2,1,28.1,63.9,0.0,Monday,False,Extreme_Heat
c06c8c63,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-20,4824,0,33,13,4778,28.26,40.24,46,23,6,27.1,84.6,0.0,Tuesday,False,Rainy
5dcd1737,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-21,4778,0,59,7,4712,10.61,71.95,51,36,22,26.9,87.6,1.9,Wednesday,False,Monsoon
7d1750e9,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-22,4712,0,16,1,4695,5.88,19.51,33,10,3,32.7,78.1,0.0,Thursday,False,Clear
1c85a19f,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-23,4695,0,26,9,4660,25.71,31.71,27,19,5,33.6,78.5,0.0,Friday,False,Monsoon
762d38c8,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-24,4660,0,59,9,4592,13.24,71.95,61,39,19,31.1,65.5,0.2,Saturday,True,Rainy
99e2836f,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-25,4592,0,2,7,4583,77.78,2.44,6,1,0,33.7,86.4,0.9,Sunday,True,Rainy
14b37f03,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-26,4583,0,17,7,4559,29.17,20.73,28,12,6,28.8,80.6,1.9,Monday,False,Monsoon
74a17819,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-27,4559,419,82,14,4882,14.58,100.0,78,58,24,32.9,79.9,0.0,Tuesday,False,Clear
3451d901,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-28,4882,59,17,2,4922,10.53,20.73,11,10,5,28.1,64.9,0.0,Wednesday,False,Rainy
9e926e2e,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-29,4922,0,53,2,4867,3.64,64.63,48,39,16,31.0,69.4,0.0,Thursday,False,Clear
91693282,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-30,4867,0,74,6,4787,7.5,90.24,71,51,24,31.6,65.1,0.0,Friday,False,Clear
6e14af2c,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-08-31,4787,0,61,20,4706,24.69,74.39,68,37,14,25.3,87.9,0.0,Saturday,True,Clear
cb238da4,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-01,4706,0,66,22,4618,25.0,80.49,62,52,17,34.2,83.7,0.0,Sunday,True,Monsoon
7135312d,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-02,4618,0,19,9,4590,32.14,23.17,15,12,3,30.3,76.0,0.0,Monday,False,Clear
bc00c28d,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-03,4590,626,20,12,5184,37.5,24.39,40,15,6,31.1,76.6,0.0,Tuesday,False,Rainy
0fe66e7a,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-04,5184,0,15,8,5161,34.78,18.29,31,9,4,27.7,86.3,0.0,Wednesday,False,Clear
d5a02f18,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-05,5161,0,16,6,5139,27.27,19.51,35,9,5,33.4,83.4,0.0,Thursday,False,Rainy
1b64d434,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-06,5139,0,48,4,5087,7.69,58.54,58,33,16,26.4,77.0,0.0,Friday,False,Rainy
8f3da1f2,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-07,5087,0,76,12,4999,13.64,92.68,87,47,22,28.0,75.9,0.0,Saturday,True,Monsoon
3801a1f0,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-08,4999,0,41,4,4954,8.89,50.0,33,30,14,26.5,74.3,0.0,Sunday,True,Clear
bc16e295,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-09,4954,825,3,10,5766,76.92,3.66,-3,1,0,29.7,61.6,0.0,Monday,False,Rainy
db251613,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-10,5766,0,71,9,5686,11.25,86.59,78,53,14,33.0,63.0,0.0,Tuesday,False,Clear
ddc358b6,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-11,5686,0,8,0,5678,0.0,9.76,14,6,2,29.2,63.1,0.0,Wednesday,False,Clear
aff87a97,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-12,5678,146,80,18,5726,18.37,97.56,73,55,26,26.4,61.6,0.0,Thursday,False,Extreme_Heat
7c006df8,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-13,5726,901,81,7,6539,7.95,98.78,98,62,21,34.4,87.5,0.2,Friday,False,Monsoon
88bf152c,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-14,6539,0,79,19,6441,19.39,96.34,70,59,28,26.2,66.3,0.0,Saturday,True,Rainy
af7ef545,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-15,6441,792,22,3,7208,12.0,26.83,13,15,6,32.8,75.2,0.0,Sunday,True,Extreme_Heat
c92077cf,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-16,7208,0,50,7,7151,12.28,60.98,40,39,14,33.7,87.4,0.0,Monday,False,Clear
4a8a833e,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-17,7151,0,74,7,7070,8.64,90.24,66,55,28,33.8,87.0,0.0,Tuesday,False,Clear
4ee38638,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-18,7070,0,28,0,7042,0.0,34.15,27,18,6,32.2,88.5,2.1,Wednesday,False,Extreme_Heat
a4e879e6,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-19,7042,0,33,0,7009,0.0,40.24,29,21,7,32.3,82.1,3.2,Thursday,False,Clear
b38a8320,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-20,7009,0,41,11,6957,21.15,50.0,61,32,15,34.0,86.5,3.6,Friday,False,Extreme_Heat
3eeb5bc1,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-21,6957,0,41,17,6899,29.31,50.0,42,28,9,27.1,89.6,2.5,Saturday,True,Clear
cdc9049e,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-22,6899,579,57,9,7412,13.64,69.51,52,39,22,25.2,73.9,2.0,Sunday,True,Clear
7fc71f06,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-23,7412,0,37,10,7365,21.28,45.12,39,24,10,26.7,70.2,0.0,Monday,False,Clear
22363c0d,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-24,7365,0,69,12,7284,14.81,84.15,62,50,13,31.7,82.5,0.0,Tuesday,False,Monsoon
6d71f8b1,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-25,7284,349,47,2,7584,4.08,57.32,44,29,10,31.8,88.5,0.0,Wednesday,False,Rainy
86491179,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-26,7584,0,11,1,7572,8.33,13.41,8,7,3,33.8,76.2,3.9,Thursday,False,Extreme_Heat
a983efb6,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-27,7572,536,12,6,8090,33.33,14.63,10,7,3,33.6,84.8,0.0,Friday,False,Extreme_Heat
c29c4d3c,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-28,8090,0,80,10,8000,11.11,97.56,98,61,28,25.4,66.0,3.8,Saturday,True,Monsoon
2e009313,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-29,8000,114,35,12,8067,25.53,42.68,33,26,10,33.8,60.9,0.0,Sunday,True,Rainy
72e9ee8b,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-09-30,8067,0,49,10,8008,16.95,59.76,56,34,16,32.0,82.0,2.3,Monday,False,Rainy
4b83aabc,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-01,8008,129,49,13,8075,20.97,59.76,49,37,18,30.4,63.8,0.0,Tuesday,False,Clear
befcc53f,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-02,8075,0,52,14,8009,21.21,63.41,50,36,13,27.1,74.8,0.9,Wednesday,False,Clear
ee475094,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-03,8009,0,5,8,7996,61.54,6.1,11,3,1,25.4,73.0,0.0,Thursday,False,Rainy
8c4829e9,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-04,7996,801,9,7,8781,43.75,10.98,7,6,3,25.3,69.3,0.0,Friday,False,Rainy
9bd4bdbb,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-05,8781,0,63,7,8711,10.0,76.83,82,49,14,29.9,75.5,0.0,Saturday,True,Clear
b511ccd8,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-06,8711,0,69,14,8628,16.87,84.15,69,45,21,33.7,75.7,0.0,Sunday,True,Extreme_Heat
7af9b10a,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-07,8628,0,43,13,8572,23.21,52.44,43,33,9,29.3,79.9,0.0,Monday,False,Extreme_Heat
a060ec05,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-08,8572,0,69,11,8492,13.75,84.15,71,47,16,29.5,70.4,0.1,Tuesday,False,Monsoon
c42ecd73,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-09,8492,0,43,7,8442,14.0,52.44,45,27,12,28.9,79.8,0.0,Wednesday,False,Rainy
7c45d0d6,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-10,8442,384,72,5,8749,6.49,87.8,83,46,15,30.1,81.3,1.2,Thursday,False,Monsoon
ca438ed0,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-11,8749,0,4,0,8745,0.0,4.88,7,2,1,34.3,70.3,0.0,Friday,False,Rainy
747d9c75,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-12,8745,0,59,21,8665,26.25,71.95,78,43,21,33.8,62.3,0.0,Saturday,True,Monsoon
444748af,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-13,8665,848,2,0,9511,0.0,2.44,-6,1,0,31.1,81.0,0.0,Sunday,True,Clear
2672dbb8,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-14,9511,0,10,0,9501,0.0,12.2,6,7,2,29.3,66.7,0.0,Monday,False,Rainy
11efdb1b,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-15,9501,303,1,1,9802,50.0,1.22,-4,0,0,32.7,82.3,0.0,Tuesday,False,Extreme_Heat
23e67b83,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-16,9802,186,55,9,9924,14.06,67.07,51,43,13,28.8,81.4,0.0,Wednesday,False,Rainy
7719c2c2,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-17,9924,730,41,1,10612,2.38,50.0,46,30,13,31.5,64.8,2.3,Thursday,False,Rainy
40469500,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-18,10612,0,59,9,10544,13.24,71.95,76,46,20,28.3,86.8,2.2,Friday,False,Clear
f60a3dbe,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-19,10544,498,29,7,11006,19.44,35.37,42,20,6,34.9,75.4,1.1,Saturday,True,Rainy
c0127dcd,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-20,11006,900,65,9,11832,12.16,79.27,76,47,18,26.5,89.3,0.0,Sunday,True,Monsoon
00c17719,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-21,11832,0,26,3,11803,10.34,31.71,36,15,7,28.0,65.8,2.1,Monday,False,Rainy
4752e8ed,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-22,11803,0,19,11,11773,36.67,23.17,21,12,5,29.0,63.8,0.0,Tuesday,False,Clear
a4f5823f,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-23,11773,0,44,11,11718,20.0,53.66,49,27,10,35.0,75.0,0.0,Wednesday,False,Monsoon
f1150383,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-24,11718,0,24,8,11686,25.0,29.27,27,18,4,34.7,68.0,0.0,Thursday,False,Clear
0468cb98,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-25,11686,669,73,5,12277,6.41,89.02,72,49,18,33.2,66.5,1.7,Friday,False,Clear
4722888b,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-26,12277,955,10,11,13211,52.38,12.2,20,6,3,30.3,78.1,0.0,Saturday,True,Extreme_Heat
5cbd7849,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-27,13211,0,22,8,13181,26.67,26.83,22,15,8,26.4,73.5,0.0,Sunday,True,Clear
40d73799,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-28,13181,70,36,2,13213,5.26,43.9,49,23,13,30.0,60.1,0.0,Monday,False,Clear
43a0bbf3,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-29,13213,0,30,6,13177,16.67,36.59,32,22,10,31.2,81.5,0.0,Tuesday,False,Rainy
159149bb,HUB_018,Thakurgaon Community_Clinic 18,Community_Clinic,Rangpur,Thakurgaon,North,2024-10-30,13177,0,1,4,13172,80.0,1.22,2,0,0,26.0,78.1,0.0,Wednesday,False,Rainy
